
----------------------Identifiers for file birthDateToCurrentAge.py-----------------------------------

identifier = pady, Row = 66, Col = [41, 45]
identifier = padx, Row = 66, Col = [49, 53]
identifier = bil_btn, Row = 68, Col = [8, 15]
identifier = Button, Row = 68, Col = [18, 24]
identifier = F1, Row = 68, Col = [25, 27]
identifier = text, Row = 68, Col = [29, 33]
identifier = command, Row = 68, Col = [44, 51]
identifier = find_bill, Row = 68, Col = [57, 66]
identifier = width, Row = 68, Col = [68, 73]
identifier = bd, Row = 68, Col = [78, 80]
identifier = font, Row = 68, Col = [84, 88]
identifier = GROOVE, Row = 68, Col = [119, 125]
identifier = grid, Row = 69, Col = [16, 20]
identifier = row, Row = 69, Col = [21, 24]
identifier = column, Row = 69, Col = [28, 34]
identifier = pady, Row = 69, Col = [38, 42]
identifier = padx, Row = 69, Col = [46, 50]
identifier = F2, Row = 72, Col = [8, 10]
identifier = LabelFrame, Row = 72, Col = [13, 23]
identifier = root, Row = 72, Col = [29, 33]
identifier = text, Row = 72, Col = [35, 39]
identifier = font, Row = 72, Col = [59, 63]
identifier = bd, Row = 72, Col = [97, 99]
identifier = fg, Row = 72, Col = [104, 106]
identifier = bg, Row = 72, Col = [116, 118]
identifier = place, Row = 73, Col = [11, 16]
identifier = x, Row = 73, Col = [17, 18]
identifier = y, Row = 73, Col = [22, 23]
identifier = width, Row = 73, Col = [29, 34]
identifier = height, Row = 73, Col = [40, 46]
identifier = sanitizer_lbl, Row = 75, Col = [8, 21]
identifier = Label, Row = 75, Col = [24, 29]
identifier = F2, Row = 75, Col = [30, 32]
identifier = text, Row = 75, Col = [34, 38]
identifier = font, Row = 75, Col = [52, 56]
identifier = bg, Row = 75, Col = [90, 92]
identifier = fg, Row = 75, Col = [104, 106]
identifier = grid, Row = 76, Col = [22, 26]
identifier = row, Row = 76, Col = [27, 30]
identifier = column, Row = 76, Col = [34, 40]
identifier = padx, Row = 76, Col = [44, 48]
identifier = pady, Row = 76, Col = [53, 57]
identifier = sticky, Row = 76, Col = [62, 68]
identifier = sanitizer_txt, Row = 77, Col = [8, 21]
identifier = Entry, Row = 77, Col = [24, 29]
identifier = F2, Row = 77, Col = [30, 32]
identifier = width, Row = 77, Col = [34, 39]
identifier = textvariable, Row = 77, Col = [44, 56]
identifier = sanitizer, Row = 77, Col = [62, 71]
identifier = font, Row = 77, Col = [73, 77]
identifier = bd, Row = 77, Col = [111, 113]
identifier = GROOVE, Row = 77, Col = [124, 130]
identifier = grid, Row = 78, Col = [22, 26]
identifier = row, Row = 78, Col = [27, 30]
identifier = column, Row = 78, Col = [34, 40]
identifier = padx, Row = 78, Col = [44, 48]
identifier = pady, Row = 78, Col = [53, 57]
identifier = mask_lbl, Row = 80, Col = [8, 16]
identifier = Label, Row = 80, Col = [19, 24]
identifier = F2, Row = 80, Col = [25, 27]
identifier = text, Row = 80, Col = [29, 33]
identifier = font, Row = 80, Col = [42, 46]
identifier = bg, Row = 80, Col = [80, 82]
identifier = fg, Row = 80, Col = [94, 96]
identifier = grid, Row = 81, Col = [17, 21]
identifier = row, Row = 81, Col = [22, 25]
identifier = column, Row = 81, Col = [29, 35]
identifier = padx, Row = 81, Col = [39, 43]
identifier = pady, Row = 81, Col = [48, 52]
identifier = sticky, Row = 81, Col = [57, 63]
identifier = mask_txt, Row = 82, Col = [8, 16]
identifier = Entry, Row = 82, Col = [19, 24]
identifier = F2, Row = 82, Col = [25, 27]
identifier = width, Row = 82, Col = [29, 34]
identifier = textvariable, Row = 82, Col = [39, 51]
identifier = mask, Row = 82, Col = [57, 61]
identifier = font, Row = 82, Col = [63, 67]
identifier = bd, Row = 82, Col = [101, 103]
identifier = GROOVE, Row = 82, Col = [114, 120]
identifier = grid, Row = 83, Col = [17, 21]
identifier = row, Row = 83, Col = [22, 25]
identifier = column, Row = 83, Col = [29, 35]
identifier = padx, Row = 83, Col = [39, 43]
identifier = pady, Row = 83, Col = [48, 52]
identifier = hand_gloves_lbl, Row = 85, Col = [8, 23]
identifier = Label, Row = 85, Col = [26, 31]
identifier = F2, Row = 85, Col = [32, 34]
identifier = text, Row = 85, Col = [36, 40]
identifier = font, Row = 85, Col = [56, 60]
identifier = bg, Row = 85, Col = [94, 96]
identifier = fg, Row = 85, Col = [108, 110]
identifier = grid, Row = 86, Col = [24, 28]
identifier = row, Row = 86, Col = [29, 32]
identifier = column, Row = 86, Col = [36, 42]
identifier = padx, Row = 86, Col = [46, 50]
identifier = pady, Row = 86, Col = [55, 59]
identifier = sticky, Row = 86, Col = [64, 70]
identifier = hand_gloves_txt, Row = 87, Col = [8, 23]
identifier = Entry, Row = 87, Col = [26, 31]
identifier = F2, Row = 87, Col = [32, 34]
identifier = width, Row = 87, Col = [36, 41]
identifier = textvariable, Row = 87, Col = [46, 58]
identifier = hand_gloves, Row = 87, Col = [64, 75]
identifier = font, Row = 87, Col = [77, 81]
identifier = bd, Row = 87, Col = [115, 117]
identifier = GROOVE, Row = 87, Col = [129, 135]
identifier = grid, Row = 88, Col = [24, 28]
identifier = row, Row = 88, Col = [29, 32]
identifier = column, Row = 88, Col = [36, 42]
identifier = padx, Row = 88, Col = [46, 50]
identifier = pady, Row = 88, Col = [55, 59]
identifier = dettol_lbl, Row = 90, Col = [8, 18]
identifier = Label, Row = 90, Col = [21, 26]
identifier = F2, Row = 90, Col = [27, 29]
identifier = text, Row = 90, Col = [31, 35]
identifier = font, Row = 90, Col = [46, 50]
identifier = bg, Row = 90, Col = [84, 86]
identifier = fg, Row = 90, Col = [98, 100]
identifier = grid, Row = 91, Col = [19, 23]
identifier = row, Row = 91, Col = [24, 27]
identifier = column, Row = 91, Col = [31, 37]
identifier = padx, Row = 91, Col = [41, 45]
identifier = pady, Row = 91, Col = [50, 54]
identifier = sticky, Row = 91, Col = [59, 65]
identifier = dettol_txt, Row = 92, Col = [8, 18]
identifier = Entry, Row = 92, Col = [21, 26]
identifier = F2, Row = 92, Col = [27, 29]
identifier = width, Row = 92, Col = [31, 36]
identifier = textvariable, Row = 92, Col = [41, 53]
identifier = dettol, Row = 92, Col = [59, 65]
identifier = font, Row = 92, Col = [67, 71]
identifier = bd, Row = 92, Col = [105, 107]
identifier = GROOVE, Row = 92, Col = [118, 124]
identifier = grid, Row = 93, Col = [19, 23]
identifier = row, Row = 93, Col = [24, 27]
identifier = column, Row = 93, Col = [31, 37]
identifier = padx, Row = 93, Col = [41, 45]
identifier = pady, Row = 93, Col = [50, 54]
identifier = newsprin_lbl, Row = 95, Col = [8, 20]
identifier = Label, Row = 95, Col = [23, 28]
identifier = F2, Row = 95, Col = [29, 31]
identifier = text, Row = 95, Col = [33, 37]
identifier = font, Row = 95, Col = [50, 54]
identifier = bg, Row = 95, Col = [89, 91]
identifier = fg, Row = 95, Col = [105, 107]
identifier = grid, Row = 96, Col = [21, 25]
identifier = row, Row = 96, Col = [26, 29]
identifier = column, Row = 96, Col = [33, 39]
identifier = padx, Row = 96, Col = [43, 47]
identifier = pady, Row = 96, Col = [52, 56]
identifier = sticky, Row = 96, Col = [61, 67]
identifier = newsprin_txt, Row = 97, Col = [8, 20]
identifier = Entry, Row = 97, Col = [23, 28]
identifier = F2, Row = 97, Col = [29, 31]
identifier = width, Row = 97, Col = [33, 38]
identifier = textvariable, Row = 97, Col = [43, 55]
identifier = newsprin, Row = 97, Col = [61, 69]
identifier = font, Row = 97, Col = [71, 75]
identifier = bd, Row = 97, Col = [109, 111]
identifier = GROOVE, Row = 97, Col = [122, 128]
identifier = grid, Row = 98, Col = [21, 25]
identifier = row, Row = 98, Col = [26, 29]
identifier = column, Row = 98, Col = [33, 39]
identifier = padx, Row = 98, Col = [43, 47]
identifier = pady, Row = 98, Col = [52, 56]
identifier = thermal_gun_lbl, Row = 100, Col = [8, 23]
identifier = Label, Row = 100, Col = [26, 31]
identifier = F2, Row = 100, Col = [32, 34]
identifier = text, Row = 100, Col = [36, 40]
identifier = font, Row = 100, Col = [56, 60]
identifier = bg, Row = 100, Col = [94, 96]
identifier = fg, Row = 100, Col = [108, 110]
identifier = grid, Row = 101, Col = [24, 28]
identifier = row, Row = 101, Col = [29, 32]
identifier = column, Row = 101, Col = [36, 42]
identifier = padx, Row = 101, Col = [46, 50]
identifier = pady, Row = 101, Col = [55, 59]
identifier = sticky, Row = 101, Col = [64, 70]
identifier = thermal_gun_txt, Row = 102, Col = [8, 23]
identifier = Entry, Row = 102, Col = [26, 31]
identifier = F2, Row = 102, Col = [32, 34]
identifier = width, Row = 102, Col = [36, 41]
identifier = textvariable, Row = 102, Col = [46, 58]
identifier = thermal_gun, Row = 102, Col = [64, 75]
identifier = font, Row = 102, Col = [77, 81]
identifier = bd, Row = 102, Col = [115, 117]
identifier = GROOVE, Row = 102, Col = [128, 134]
identifier = grid, Row = 103, Col = [24, 28]
identifier = row, Row = 103, Col = [29, 32]
identifier = column, Row = 103, Col = [36, 42]
identifier = padx, Row = 103, Col = [46, 50]
identifier = pady, Row = 103, Col = [55, 59]
identifier = F3, Row = 106, Col = [8, 10]
identifier = LabelFrame, Row = 106, Col = [13, 23]
identifier = root, Row = 106, Col = [29, 33]
identifier = text, Row = 106, Col = [35, 39]
identifier = font, Row = 106, Col = [57, 61]
identifier = bd, Row = 106, Col = [95, 97]
identifier = fg, Row = 106, Col = [102, 104]
identifier = bg, Row = 106, Col = [114, 116]
identifier = place, Row = 107, Col = [11, 16]
identifier = x, Row = 107, Col = [17, 18]
identifier = y, Row = 107, Col = [24, 25]
identifier = width, Row = 107, Col = [31, 36]
identifier = height, Row = 107, Col = [42, 48]
identifier = rice_lbl, Row = 109, Col = [8, 16]
identifier = Label, Row = 109, Col = [19, 24]
identifier = F3, Row = 109, Col = [25, 27]
identifier = text, Row = 109, Col = [29, 33]
identifier = font, Row = 109, Col = [42, 46]
identifier = bg, Row = 109, Col = [80, 82]
identifier = fg, Row = 109, Col = [94, 96]
identifier = grid, Row = 110, Col = [17, 21]
identifier = row, Row = 110, Col = [22, 25]
identifier = column, Row = 110, Col = [29, 35]
identifier = padx, Row = 110, Col = [39, 43]
identifier = pady, Row = 110, Col = [48, 52]
identifier = sticky, Row = 110, Col = [57, 63]
identifier = rice_txt, Row = 111, Col = [8, 16]
identifier = Entry, Row = 111, Col = [19, 24]
identifier = F3, Row = 111, Col = [25, 27]
identifier = width, Row = 111, Col = [29, 34]
identifier = textvariable, Row = 111, Col = [39, 51]
identifier = rice, Row = 111, Col = [57, 61]
identifier = font, Row = 111, Col = [63, 67]
identifier = bd, Row = 111, Col = [101, 103]
identifier = GROOVE, Row = 111, Col = [114, 120]
identifier = grid, Row = 112, Col = [17, 21]
identifier = row, Row = 112, Col = [22, 25]
identifier = column, Row = 112, Col = [29, 35]
identifier = padx, Row = 112, Col = [39, 43]
identifier = pady, Row = 112, Col = [48, 52]
identifier = food_oil_lbl, Row = 114, Col = [8, 20]
identifier = Label, Row = 114, Col = [23, 28]
identifier = F3, Row = 114, Col = [29, 31]
identifier = text, Row = 114, Col = [33, 37]
identifier = font, Row = 114, Col = [50, 54]
identifier = bg, Row = 114, Col = [88, 90]
identifier = fg, Row = 114, Col = [102, 104]
identifier = grid, Row = 115, Col = [21, 25]
identifier = row, Row = 115, Col = [26, 29]
identifier = column, Row = 115, Col = [33, 39]
identifier = padx, Row = 115, Col = [43, 47]
identifier = pady, Row = 115, Col = [52, 56]
identifier = sticky, Row = 115, Col = [61, 67]
identifier = food_oil_txt, Row = 116, Col = [8, 20]
identifier = Entry, Row = 116, Col = [23, 28]
identifier = F3, Row = 116, Col = [29, 31]
identifier = width, Row = 116, Col = [33, 38]
identifier = textvariable, Row = 116, Col = [43, 55]
identifier = food_oil, Row = 116, Col = [61, 69]
identifier = font, Row = 116, Col = [71, 75]
identifier = bd, Row = 116, Col = [109, 111]
identifier = GROOVE, Row = 116, Col = [122, 128]
identifier = grid, Row = 117, Col = [21, 25]
identifier = row, Row = 117, Col = [26, 29]
identifier = column, Row = 117, Col = [33, 39]
identifier = padx, Row = 117, Col = [43, 47]
identifier = pady, Row = 117, Col = [52, 56]
identifier = wheat_lbl, Row = 119, Col = [8, 17]
identifier = Label, Row = 119, Col = [20, 25]
identifier = F3, Row = 119, Col = [26, 28]
identifier = text, Row = 119, Col = [30, 34]
identifier = font, Row = 119, Col = [44, 48]
identifier = bg, Row = 119, Col = [82, 84]
identifier = fg, Row = 119, Col = [96, 98]
identifier = grid, Row = 120, Col = [18, 22]
identifier = row, Row = 120, Col = [23, 26]
identifier = column, Row = 120, Col = [30, 36]
identifier = padx, Row = 120, Col = [40, 44]
identifier = pady, Row = 120, Col = [49, 53]
identifier = sticky, Row = 120, Col = [58, 64]
identifier = wheat_txt, Row = 121, Col = [8, 17]
identifier = Entry, Row = 121, Col = [20, 25]
identifier = F3, Row = 121, Col = [26, 28]
identifier = width, Row = 121, Col = [30, 35]
identifier = textvariable, Row = 121, Col = [40, 52]
identifier = wheat, Row = 121, Col = [58, 63]
identifier = font, Row = 121, Col = [65, 69]
identifier = bd, Row = 121, Col = [103, 105]
identifier = GROOVE, Row = 121, Col = [116, 122]
identifier = grid, Row = 122, Col = [18, 22]
identifier = row, Row = 122, Col = [23, 26]
identifier = column, Row = 122, Col = [30, 36]
identifier = padx, Row = 122, Col = [40, 44]
identifier = pady, Row = 122, Col = [49, 53]
identifier = daal_lbl, Row = 124, Col = [8, 16]
identifier = Label, Row = 124, Col = [19, 24]
identifier = F3, Row = 124, Col = [25, 27]
identifier = text, Row = 124, Col = [29, 33]
identifier = font, Row = 124, Col = [42, 46]
identifier = bg, Row = 124, Col = [80, 82]
identifier = fg, Row = 124, Col = [94, 96]
identifier = grid, Row = 125, Col = [17, 21]
identifier = row, Row = 125, Col = [22, 25]
identifier = column, Row = 125, Col = [29, 35]
identifier = padx, Row = 125, Col = [39, 43]
identifier = pady, Row = 125, Col = [48, 52]
identifier = sticky, Row = 125, Col = [57, 63]
identifier = daal_txt, Row = 126, Col = [8, 16]
identifier = Entry, Row = 126, Col = [19, 24]
identifier = F3, Row = 126, Col = [25, 27]
identifier = width, Row = 126, Col = [29, 34]
identifier = textvariable, Row = 126, Col = [39, 51]
identifier = daal, Row = 126, Col = [57, 61]
identifier = font, Row = 126, Col = [63, 67]
identifier = bd, Row = 126, Col = [101, 103]
identifier = GROOVE, Row = 126, Col = [114, 120]
identifier = grid, Row = 127, Col = [17, 21]
identifier = row, Row = 127, Col = [22, 25]
identifier = column, Row = 127, Col = [29, 35]
identifier = padx, Row = 127, Col = [39, 43]
identifier = pady, Row = 127, Col = [48, 52]
identifier = flour_lbl, Row = 129, Col = [8, 17]
identifier = Label, Row = 129, Col = [20, 25]
identifier = F3, Row = 129, Col = [26, 28]
identifier = text, Row = 129, Col = [30, 34]
identifier = font, Row = 129, Col = [44, 48]
identifier = bg, Row = 129, Col = [82, 84]
identifier = fg, Row = 129, Col = [96, 98]
identifier = grid, Row = 130, Col = [18, 22]
identifier = row, Row = 130, Col = [23, 26]
identifier = column, Row = 130, Col = [30, 36]
identifier = padx, Row = 130, Col = [40, 44]
identifier = pady, Row = 130, Col = [49, 53]
identifier = sticky, Row = 130, Col = [58, 64]
identifier = flour_txt, Row = 131, Col = [8, 17]
identifier = Entry, Row = 131, Col = [20, 25]
identifier = F3, Row = 131, Col = [26, 28]
identifier = width, Row = 131, Col = [30, 35]
identifier = textvariable, Row = 131, Col = [40, 52]
identifier = flour, Row = 131, Col = [58, 63]
identifier = font, Row = 131, Col = [65, 69]
identifier = bd, Row = 131, Col = [103, 105]
identifier = GROOVE, Row = 131, Col = [116, 122]
identifier = grid, Row = 132, Col = [18, 22]
identifier = row, Row = 132, Col = [23, 26]
identifier = column, Row = 132, Col = [30, 36]
identifier = padx, Row = 132, Col = [40, 44]
identifier = pady, Row = 132, Col = [49, 53]
identifier = maggi_lbl, Row = 134, Col = [8, 17]
identifier = Label, Row = 134, Col = [20, 25]
identifier = F3, Row = 134, Col = [26, 28]
identifier = text, Row = 134, Col = [30, 34]
identifier = font, Row = 134, Col = [44, 48]
identifier = bg, Row = 134, Col = [82, 84]
identifier = fg, Row = 134, Col = [96, 98]
identifier = grid, Row = 135, Col = [18, 22]
identifier = row, Row = 135, Col = [23, 26]
identifier = column, Row = 135, Col = [30, 36]
identifier = padx, Row = 135, Col = [40, 44]
identifier = pady, Row = 135, Col = [49, 53]
identifier = sticky, Row = 135, Col = [58, 64]
identifier = maggi_txt, Row = 136, Col = [8, 17]
identifier = Entry, Row = 136, Col = [20, 25]
identifier = F3, Row = 136, Col = [26, 28]
identifier = width, Row = 136, Col = [30, 35]
identifier = textvariable, Row = 136, Col = [40, 52]
identifier = maggi, Row = 136, Col = [58, 63]
identifier = font, Row = 136, Col = [65, 69]
identifier = bd, Row = 136, Col = [103, 105]
identifier = GROOVE, Row = 136, Col = [116, 122]
identifier = grid, Row = 137, Col = [18, 22]
identifier = row, Row = 137, Col = [23, 26]
identifier = column, Row = 137, Col = [30, 36]
identifier = padx, Row = 137, Col = [40, 44]
identifier = pady, Row = 137, Col = [49, 53]
identifier = F4, Row = 140, Col = [8, 10]
identifier = LabelFrame, Row = 140, Col = [13, 23]
identifier = root, Row = 140, Col = [29, 33]
identifier = text, Row = 140, Col = [35, 39]
identifier = font, Row = 140, Col = [55, 59]
identifier = bd, Row = 140, Col = [93, 95]
identifier = fg, Row = 140, Col = [100, 102]
identifier = bg, Row = 140, Col = [112, 114]
identifier = place, Row = 141, Col = [11, 16]
identifier = x, Row = 141, Col = [17, 18]
identifier = y, Row = 141, Col = [24, 25]
identifier = width, Row = 141, Col = [31, 36]
identifier = height, Row = 141, Col = [42, 48]
identifier = sprite_lbl, Row = 143, Col = [8, 18]
identifier = Label, Row = 143, Col = [21, 26]
identifier = F4, Row = 143, Col = [27, 29]
identifier = text, Row = 143, Col = [31, 35]
identifier = font, Row = 143, Col = [46, 50]
identifier = bg, Row = 143, Col = [84, 86]
